index,title,question_id,answer_id,question_url,answer_url,loc_gpt,comments_gpt,comments_density_gpt,cc_gpt,npath_gpt,cognitive_gpt,var_names_gpt,mi_gpt,loc_stackoverflow,comments_stackoverflow,comments_density_stackoverflow,cc_stackoverflow,npath_stackoverflow,cognitive_stackoverflow,var_names_stackoverflow,mi_stackoverflow,up_votes,comment_count,answer_count,score,favorite_count
74,What exactly is a Maven Snapshot and why do we need it?,5901378,5901460,https://stackoverflow.com/questions/5901378/what-exactly-is-a-maven-snapshot-and-why-do-we-need-it,https://stackoverflow.com/questions/5901378/what-exactly-is-a-maven-snapshot-and-why-do-we-need-it/5901460#5901460,16.0,0.0,0.0,2.0,2.0,2.0,5.5,128.50561955009064,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,1066.0,0.0,15.0,1063.0,0.0
75,When to use static methods,2671496,2671636,https://stackoverflow.com/questions/2671496/when-to-use-static-methods,https://stackoverflow.com/questions/2671496/when-to-use-static-methods/2671636#2671636,14.0,0.0,0.0,3.0,3.0,1.0,2.333333333333333,142.86067654772796,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,1065.0,1.0,24.0,1062.0,0.0
76,"Difference between HashMap, LinkedHashMap and TreeMap",2889777,2889800,https://stackoverflow.com/questions/2889777/difference-between-hashmap-linkedhashmap-and-treemap,https://stackoverflow.com/questions/2889777/difference-between-hashmap-linkedhashmap-and-treemap/2889800#2889800,21.0,0.0,0.0,1.0,1.0,1.0,1.0,154.9384833238382,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,1061.0,0.0,17.0,1057.0,0.0
78,How to create RecyclerView with multiple view types,26245139,26245463,https://stackoverflow.com/questions/26245139/how-to-create-recyclerview-with-multiple-view-types,https://stackoverflow.com/questions/26245139/how-to-create-recyclerview-with-multiple-view-types/26245463#26245463,65.0,12.0,0.1846153846153846,15.0,1.0,1.0,1.0,145.8431861965427,38.0,2.0,0.0526315789473684,18.0,1.0,1.0,1.0,147.94455196942278,1054.0,8.0,23.0,1051.0,0.0
80,Why doesn&#39;t RecyclerView have onItemClickListener()?,24885223,24933117,https://stackoverflow.com/questions/24885223/why-doesnt-recyclerview-have-onitemclicklistener,https://stackoverflow.com/questions/24885223/why-doesnt-recyclerview-have-onitemclicklistener/24933117#24933117,56.0,1.0,0.0178571428571428,20.0,1.0,1.0,1.0,145.46817120817724,62.0,5.0,0.0806451612903225,15.0,1.0,1.0,1.0,146.08890119776552,1046.0,9.0,31.0,1043.0,0.0
81,Reading a plain text file in Java,4716503,4716521,https://stackoverflow.com/questions/4716503/reading-a-plain-text-file-in-java,https://stackoverflow.com/questions/4716503/reading-a-plain-text-file-in-java/4716521#4716521,16.0,0.0,0.0,2.0,4.0,2.0,3.8,134.49552136328924,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,1049.0,4.0,31.0,1042.0,0.0
82,How to use Jackson to deserialise an array of objects,6349421,6349488,https://stackoverflow.com/questions/6349421/how-to-use-jackson-to-deserialise-an-array-of-objects,https://stackoverflow.com/questions/6349421/how-to-use-jackson-to-deserialise-an-array-of-objects/6349488#6349488,36.0,2.0,0.0555555555555555,12.0,1.0,1.0,1.0,149.60570152002825,6.0,0.0,0.0,1.0,1.0,1.0,1.0,161.45285076001412,1040.0,3.0,10.0,1040.0,0.0
83,"Java 8 List&lt;V&gt; into Map&lt;K, V&gt;",20363719,20363874,https://stackoverflow.com/questions/20363719/java-8-listv-into-mapk-v,https://stackoverflow.com/questions/20363719/java-8-listv-into-mapk-v/20363874#20363874,5.0,0.0,0.0,1.0,1.0,1.0,2.25,149.26385335263817,5.0,0.0,0.0,1.0,1.0,1.0,6.0,133.3744194538482,1036.0,0.0,23.0,1035.0,0.0
84,How to configure port for a Spring Boot application,21083170,21083284,https://stackoverflow.com/questions/21083170/how-to-configure-port-for-a-spring-boot-application,https://stackoverflow.com/questions/21083170/how-to-configure-port-for-a-spring-boot-application/21083284#21083284,8.0,0.0,0.0,1.0,1.0,1.0,3.5,139.6621438936399,4.0,0.0,0.0,1.0,1.0,1.0,1.0,163.56126932217657,1036.0,4.0,61.0,1035.0,0.0
85,How to check if a String is numeric in Java,1102891,12569609,https://stackoverflow.com/questions/1102891/how-to-check-if-a-string-is-numeric-in-java,https://stackoverflow.com/questions/1102891/how-to-check-if-a-string-is-numeric-in-java/12569609#12569609,13.0,0.0,0.0,2.0,4.0,2.0,2.333333333333333,143.47603800292728,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,1035.0,6.0,41.0,1032.0,0.0
86,How to convert a Java 8 Stream to an Array?,23079003,23079174,https://stackoverflow.com/questions/23079003/how-to-convert-a-java-8-stream-to-an-array,https://stackoverflow.com/questions/23079003/how-to-convert-a-java-8-stream-to-an-array/23079174#23079174,11.0,0.0,0.0,2.0,2.0,1.0,4.0,135.61297593130624,14.0,0.0,0.0,1.0,1.0,1.0,1.0,157.04690188600063,1035.0,4.0,9.0,1033.0,0.0
87,What is the equivalent of Java static methods in Kotlin?,40352684,40352734,https://stackoverflow.com/questions/40352684/what-is-the-equivalent-of-java-static-methods-in-kotlin,https://stackoverflow.com/questions/40352684/what-is-the-equivalent-of-java-static-methods-in-kotlin/40352734#40352734,6.0,1.0,0.1666666666666666,1.0,1.0,1.0,1.0,161.45285076001412,24.0,0.0,0.0,5.0,1.0,1.0,1.0,153.32412008219066,1030.0,5.0,30.0,1027.0,0.0
88,What do 3 dots next to a parameter type mean in Java?,3158730,3158767,https://stackoverflow.com/questions/3158730/what-do-3-dots-next-to-a-parameter-type-mean-in-java,https://stackoverflow.com/questions/3158730/what-do-3-dots-next-to-a-parameter-type-mean-in-java/3158767#3158767,8.0,1.0,0.125,3.0,1.0,1.0,1.0,159.49690398326484,6.0,0.0,0.0,2.0,1.0,1.0,1.0,161.2228507600141,1025.0,0.0,9.0,1023.0,0.0
89,Difference between &lt;? super T&gt; and &lt;? extends T&gt; in Java,4343202,4343547,https://stackoverflow.com/questions/4343202/difference-between-super-t-and-extends-t-in-java,https://stackoverflow.com/questions/4343202/difference-between-super-t-and-extends-t-in-java/4343547#4343547,17.0,9.0,0.5294117647058824,1.0,1.0,1.0,8.25,121.85183676529294,14.0,0.0,0.0,4.0,1.0,1.0,1.0,156.35690188600066,1023.0,5.0,14.0,1023.0,1.0
90,How do I time a method&#39;s execution in Java?,180158,180191,https://stackoverflow.com/questions/180158/how-do-i-time-a-methods-execution-in-java,https://stackoverflow.com/questions/180158/how-do-i-time-a-methods-execution-in-java/180191#180191,16.0,2.0,0.125,2.0,2.0,1.0,9.0,120.5275004915064,6.0,0.0,0.0,1.0,1.0,1.0,1.0,161.45285076001412,1010.0,5.0,42.0,1009.0,0.0
91,Java string to date conversion,4216745,4216767,https://stackoverflow.com/questions/4216745/java-string-to-date-conversion,https://stackoverflow.com/questions/4216745/java-string-to-date-conversion/4216767#4216767,16.0,0.0,0.0,1.0,2.0,1.0,5.8,127.87524038000473,12.0,0.0,0.0,1.0,1.0,1.0,1.0,157.8484854211024,1003.0,7.0,17.0,1001.0,0.0
93,Convert InputStream to byte array in Java,1264709,1264756,https://stackoverflow.com/questions/1264709/convert-inputstream-to-byte-array-in-java,https://stackoverflow.com/questions/1264709/convert-inputstream-to-byte-array-in-java/1264756#1264756,26.0,0.0,0.0,3.0,1.0,1.0,1.0,153.36789800228829,4.0,0.0,0.0,1.0,1.0,1.0,3.5,143.2665092325516,998.0,1.0,34.0,996.0,0.0
94,How do I convert a String to an InputStream in Java?,782178,782183,https://stackoverflow.com/questions/782178/how-do-i-convert-a-string-to-an-inputstream-in-java,https://stackoverflow.com/questions/782178/how-do-i-convert-a-string-to-an-inputstream-in-java/782183#782183,4.0,0.0,0.0,1.0,1.0,1.0,7.0,132.0375249074805,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,998.0,1.0,5.0,996.0,0.0
95,How do I use optional parameters in Java?,965690,12994104,https://stackoverflow.com/questions/965690/how-do-i-use-optional-parameters-in-java,https://stackoverflow.com/questions/965690/how-do-i-use-optional-parameters-in-java/12994104#12994104,20.0,0.0,0.0,5.0,1.0,1.0,1.0,154.27219217751923,64.0,5.0,0.078125,35.0,1.0,1.0,1.0,141.3238079665297,994.0,0.0,17.0,991.0,0.0
96,How do I write a correct micro-benchmark in Java?,504103,513259,https://stackoverflow.com/questions/504103/how-do-i-write-a-correct-micro-benchmark-in-java,https://stackoverflow.com/questions/504103/how-do-i-write-a-correct-micro-benchmark-in-java/513259#513259,13.0,1.0,0.0769230769230769,2.0,2.0,1.0,8.714285714285714,122.12985115628842,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,970.0,7.0,11.0,969.0,0.0
97,How do I check if a file exists in Java?,1816673,1816676,https://stackoverflow.com/questions/1816673/how-do-i-check-if-a-file-exists-in-java,https://stackoverflow.com/questions/1816673/how-do-i-check-if-a-file-exists-in-java/1816676#1816676,11.0,0.0,0.0,2.0,2.0,2.0,4.0,135.61297593130624,5.0,1.0,0.2,1.0,1.0,1.0,1.0,162.40092285534269,973.0,5.0,19.0,969.0,0.0
98,When and how should I use a ThreadLocal variable?,817856,817926,https://stackoverflow.com/questions/817856/when-and-how-should-i-use-a-threadlocal-variable,https://stackoverflow.com/questions/817856/when-and-how-should-i-use-a-threadlocal-variable/817926#817926,8.0,0.0,0.0,1.0,1.0,1.0,8.0,126.26995100805152,14.0,1.0,0.0714285714285714,2.0,2.0,1.0,6.5,126.49370662019486,967.0,2.0,26.0,967.0,0.0
100,Error:java: javacTask: source release 8 requires target release 1.8,29888592,30524848,https://stackoverflow.com/questions/29888592/errorjava-javactask-source-release-8-requires-target-release-1-8,https://stackoverflow.com/questions/29888592/errorjava-javactask-source-release-8-requires-target-release-1-8/30524848#30524848,16.0,2.0,0.125,2.0,2.0,2.0,8.25,121.9370847987384,14.0,0.0,0.0,1.0,1.0,1.0,1.0,157.04690188600063,958.0,3.0,25.0,957.0,0.0
101,What&#39;s the difference between map() and flatMap() methods in Java 8?,26684562,26684710,https://stackoverflow.com/questions/26684562/whats-the-difference-between-map-and-flatmap-methods-in-java-8,https://stackoverflow.com/questions/26684562/whats-the-difference-between-map-and-flatmap-methods-in-java-8/26684710#26684710,16.0,2.0,0.125,1.0,1.0,1.0,1.0,156.35253864435316,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,950.0,6.0,21.0,947.0,0.0
103,A for-loop to iterate over an enum in Java,1104975,1104994,https://stackoverflow.com/questions/1104975/a-for-loop-to-iterate-over-an-enum-in-java,https://stackoverflow.com/questions/1104975/a-for-loop-to-iterate-over-an-enum-in-java/1104994#1104994,25.0,0.0,0.0,2.0,1.0,1.0,1.0,153.80184571068534,4.0,1.0,0.25,1.0,1.0,1.0,1.0,163.56126932217657,928.0,1.0,9.0,928.0,0.0
105,SLF4J: Failed to load class &quot;org.slf4j.impl.StaticLoggerBinder&quot;,7421612,9919375,https://stackoverflow.com/questions/7421612/slf4j-failed-to-load-class-org-slf4j-impl-staticloggerbinder,https://stackoverflow.com/questions/7421612/slf4j-failed-to-load-class-org-slf4j-impl-staticloggerbinder/9919375#9919375,28.0,0.0,0.0,1.0,1.0,1.0,1.0,153.44253654708896,12.0,0.0,0.0,1.0,1.0,1.0,1.0,157.8484854211024,915.0,2.0,38.0,914.0,0.0
106,How do I copy an object in Java?,869033,869078,https://stackoverflow.com/questions/869033/how-do-i-copy-an-object-in-java,https://stackoverflow.com/questions/869033/how-do-i-copy-an-object-in-java/869078#869078,35.0,3.0,0.0857142857142857,12.0,1.0,1.0,1.0,149.75219008025505,6.0,0.0,0.0,1.0,1.0,1.0,6.0,132.42634735851962,915.0,0.0,23.0,912.0,0.0
107,File to byte[] in Java,858980,859076,https://stackoverflow.com/questions/858980/file-to-byte-in-java,https://stackoverflow.com/questions/858980/file-to-byte-in-java/859076#859076,27.0,0.0,0.0,3.0,6.0,3.0,4.5,128.80559446900187,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,909.0,3.0,26.0,909.0,0.0
109,How to initialize HashSet values by construction?,2041778,2041810,https://stackoverflow.com/questions/2041778/how-to-initialize-hashset-values-by-construction,https://stackoverflow.com/questions/2041778/how-to-initialize-hashset-values-by-construction/2041810#2041810,11.0,2.0,0.1818181818181818,1.0,1.0,1.0,3.5,138.00618449182352,4.0,0.0,0.0,1.0,1.0,1.0,8.0,129.87431634696324,902.0,3.0,24.0,902.0,0.0
110,What&#39;s the difference between SoftReference and WeakReference in Java?,299659,299702,https://stackoverflow.com/questions/299659/whats-the-difference-between-softreference-and-weakreference-in-java,https://stackoverflow.com/questions/299659/whats-the-difference-between-softreference-and-weakreference-in-java/299702#299702,18.0,6.0,0.3333333333333333,3.0,4.0,4.0,5.25,128.41677201796273,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,905.0,2.0,12.0,901.0,0.0
111,Efficiency of Java &quot;Double Brace Initialization&quot;?,924285,924326,https://stackoverflow.com/questions/924285/efficiency-of-java-double-brace-initialization,https://stackoverflow.com/questions/924285/efficiency-of-java-double-brace-initialization/924326#924326,7.0,0.0,0.0,1.0,1.0,1.0,3.0,142.853748148489,100.0,5.0,0.05,4.0,1.0,1.0,1.0,146.13311503286192,900.0,13.0,15.0,900.0,0.0
112,How to call a method after a delay in Android,3072173,9166354,https://stackoverflow.com/questions/3072173/how-to-call-a-method-after-a-delay-in-android,https://stackoverflow.com/questions/3072173/how-to-call-a-method-after-a-delay-in-android/9166354#9166354,9.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,159.34443219785166,12.0,2.0,0.1666666666666666,3.0,1.0,1.0,1.0,157.3884854211024,899.0,0.0,35.0,899.0,0.0
113,How do I tell Maven to use the latest version of a dependency?,30571,1172371,https://stackoverflow.com/questions/30571/how-do-i-tell-maven-to-use-the-latest-version-of-a-dependency,https://stackoverflow.com/questions/30571/how-do-i-tell-maven-to-use-the-latest-version-of-a-dependency/1172371#1172371,18.0,0.0,0.0,1.0,1.0,1.0,1.0,155.74006685893997,18.0,0.0,0.0,1.0,1.0,1.0,1.0,155.74006685893997,895.0,5.0,12.0,893.0,0.0
114,Making a mocked method return an argument that was passed to it,2684630,2711553,https://stackoverflow.com/questions/2684630/making-a-mocked-method-return-an-argument-that-was-passed-to-it,https://stackoverflow.com/questions/2684630/making-a-mocked-method-return-an-argument-that-was-passed-to-it/2711553#2711553,16.0,7.0,0.4375,2.0,2.0,1.0,6.4,126.05051120043,17.0,0.0,0.0,4.0,1.0,1.0,1.0,155.3472906109077,892.0,1.0,10.0,891.0,0.0
116,How to pass an object from one activity to another on Android,2736389,2736612,https://stackoverflow.com/questions/2736389/how-to-pass-an-object-from-one-activity-to-another-on-android,https://stackoverflow.com/questions/2736389/how-to-pass-an-object-from-one-activity-to-another-on-android/2736612#2736612,6.0,1.0,0.1666666666666666,1.0,1.0,1.0,1.0,161.45285076001412,13.0,2.0,0.1538461538461538,9.0,1.0,1.0,1.0,155.5922633412,890.0,3.0,35.0,888.0,0.0
117,What is PECS (Producer Extends Consumer Super)?,2723397,2723538,https://stackoverflow.com/questions/2723397/what-is-pecs-producer-extends-consumer-super,https://stackoverflow.com/questions/2723397/what-is-pecs-producer-extends-consumer-super/2723538#2723538,7.0,0.0,0.0,2.0,2.0,1.0,8.0,126.73431424969904,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,889.0,1.0,16.0,887.0,0.0
118,How to verify that a specific method was not called using Mockito?,12862659,12863072,https://stackoverflow.com/questions/12862659/how-to-verify-that-a-specific-method-was-not-called-using-mockito,https://stackoverflow.com/questions/12862659/how-to-verify-that-a-specific-method-was-not-called-using-mockito/12863072#12863072,8.0,1.0,0.125,1.0,1.0,1.0,7.0,128.43315956856878,5.0,1.0,0.2,1.0,1.0,1.0,1.0,162.40092285534269,881.0,0.0,6.0,881.0,0.0
119,"What is the difference between JSF, Servlet and JSP?",2095397,2097732,https://stackoverflow.com/questions/2095397/what-is-the-difference-between-jsf-servlet-and-jsp,https://stackoverflow.com/questions/2095397/what-is-the-difference-between-jsf-servlet-and-jsp/2097732#2097732,26.0,0.0,0.0,1.0,1.0,1.0,1.0,153.8278980022883,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,880.0,1.0,16.0,878.0,0.0
121,How do I get a class instance of generic type T?,3437897,3437930,https://stackoverflow.com/questions/3437897/how-do-i-get-a-class-instance-of-generic-type-t,https://stackoverflow.com/questions/3437897/how-do-i-get-a-class-instance-of-generic-type-t/3437930#3437930,11.0,1.0,0.0909090909090909,2.0,1.0,1.0,1.0,158.07094458144846,8.0,1.0,0.125,2.0,1.0,1.0,18.0,112.90288150534695,870.0,6.0,23.0,870.0,0.0
122,How to fix the Hibernate &quot;object references an unsaved transient instance - save the transient instance before flushing&quot; error,2302802,2302814,https://stackoverflow.com/questions/2302802/how-to-fix-the-hibernate-object-references-an-unsaved-transient-instance-save,https://stackoverflow.com/questions/2302802/how-to-fix-the-hibernate-object-references-an-unsaved-transient-instance-save/2302814#2302814,20.0,11.0,0.55,1.0,1.0,1.0,1.0,155.19219217751925,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,867.0,2.0,33.0,864.0,0.0
127,How to tell Jackson to ignore a field during serialization if its value is null?,11757487,11761975,https://stackoverflow.com/questions/11757487/how-to-tell-jackson-to-ignore-a-field-during-serialization-if-its-value-is-null,https://stackoverflow.com/questions/11757487/how-to-tell-jackson-to-ignore-a-field-during-serialization-if-its-value-is-null/11761975#11761975,16.0,1.0,0.0625,1.0,1.0,1.0,5.0,130.27964446292074,5.0,0.0,0.0,1.0,1.0,1.0,3.0,144.6034037789193,837.0,0.0,21.0,837.0,0.0
128,How do I discover memory usage of my application in Android?,2298208,2299813,https://stackoverflow.com/questions/2298208/how-do-i-discover-memory-usage-of-my-application-in-android,https://stackoverflow.com/questions/2298208/how-do-i-discover-memory-usage-of-my-application-in-android/2299813#2299813,11.0,0.0,0.0,1.0,1.0,1.0,8.4,123.82359094669032,11.0,9.0,0.8181818181818182,1.0,1.0,1.0,14.333333333333334,115.16702178363614,832.0,3.0,10.0,831.0,0.0
130,Java URL encoding of query string parameters,10786042,10786112,https://stackoverflow.com/questions/10786042/java-url-encoding-of-query-string-parameters,https://stackoverflow.com/questions/10786042/java-url-encoding-of-query-string-parameters/10786112#10786112,29.0,0.0,0.0,4.0,6.0,5.0,7.142857142857143,120.71903341083043,4.0,0.0,0.0,1.0,1.0,1.0,2.0,152.33228499710546,821.0,4.0,11.0,819.0,0.0
131,&quot;PKIX path building failed&quot; and &quot;unable to find valid certification path to requested target&quot;,21076179,36427118,https://stackoverflow.com/questions/21076179/pkix-path-building-failed-and-unable-to-find-valid-certification-path-to-requ,https://stackoverflow.com/questions/21076179/pkix-path-building-failed-and-unable-to-find-valid-certification-path-to-requ/36427118#36427118,42.0,7.0,0.1666666666666666,4.0,6.0,5.0,6.4375,120.47744567589086,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,818.0,7.0,56.0,817.0,0.0
132,How can I turn a List of Lists into a List in Java 8?,25147094,25147125,https://stackoverflow.com/questions/25147094/how-can-i-turn-a-list-of-lists-into-a-list-in-java-8,https://stackoverflow.com/questions/25147094/how-can-i-turn-a-list-of-lists-into-a-list-in-java-8/25147125#25147125,10.0,0.0,0.0,1.0,1.0,1.0,1.0,158.79655751643097,7.0,0.0,0.0,1.0,1.0,1.0,1.0,160.65126722491237,816.0,0.0,12.0,816.0,0.0
133,How to convert an Array to a Set in Java,3064423,3064447,https://stackoverflow.com/questions/3064423/how-to-convert-an-array-to-a-set-in-java,https://stackoverflow.com/questions/3064423/how-to-convert-an-array-to-a-set-in-java/3064447#3064447,10.0,3.0,0.3,1.0,1.0,1.0,4.0,136.33858886628877,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,813.0,0.0,19.0,812.0,0.0
134,Gradle build without tests,4597850,4714118,https://stackoverflow.com/questions/4597850/gradle-build-without-tests,https://stackoverflow.com/questions/4597850/gradle-build-without-tests/4714118#4714118,9.0,0.0,0.0,1.0,1.0,1.0,6.5,129.0212369320459,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,809.0,3.0,11.0,809.0,0.0
